"date", "max_temperature", "min_temperature", "precipitation", "snowfall", "snowdepth", "snowdepth_water_equiv"
1950-04-29, 0, -10.6, 13.2, 56, 178, NA
1950-04-30, 1.7, -10.6, 0, 0, 102, NA
1950-05-01, 6.7, -6.1, 0, 0, 51, NA
1950-05-02, 11.7, -0.6, 0, 0, 0, NA
1950-05-03, 1.7, -1.1, 2, 13, 0, NA
1950-05-04, 3.9, -1.1, 1, 3, 0, NA
1950-05-05, 8.3, 0, 0, 0, 0, NA
1950-05-06, 13.3, 1.1, 0.5, 0, 0, NA
1950-05-07, 1.7, -1.7, 8.9, 89, 51, NA
1950-05-08, 3.3, -1.7, 25.4, 25, 102, NA
1950-05-09, 14.4, -1.1, 0, 0, 0, NA
1950-05-10, 17.2, 1.7, 0.5, 0, 0, NA
1950-05-11, 20.6, 4.4, 0, 0, 0, NA
1950-05-12, 18.9, 7.2, 0, 0, 0, NA
1950-05-13, 23.3, 5.6, 0, 0, 0, NA
1950-05-14, 20, 11.7, 0, 0, 0, NA
1950-05-15, 20.6, 10, 0, 0, 0, NA
1950-05-16, 19.4, 8.9, 0, 0, 0, NA
1950-05-17, 27.8, 7.2, 0, 0, 0, NA
1950-05-18, 20, 7.8, 0, 0, 0, NA
1950-05-19, 18.3, 5.6, 0, 0, 0, NA
1950-05-20, 18.9, 7.8, 0, 0, 0, NA
1950-05-21, 26.1, 8.3, 0, 0, 0, NA
1950-05-22, 29.4, 11.7, 0, 0, 0, NA
1950-05-23, 27.2, 7.8, 11.9, 0, 0, NA
1950-05-24, 10, 6.7, 0, 0, 0, NA
1950-05-25, 15.6, 6.1, 0, 0, 0, NA
1950-05-26, 19.4, 3.3, 0, 0, 0, NA
1950-05-27, 20, 7.2, 0, 0, 0, NA
1950-05-28, 22.2, 5.6, 0, 0, 0, NA
1950-05-29, 24.4, 10, 0, 0, 0, NA
1950-05-30, 16.1, 6.7, 0, 0, 0, NA
1950-05-31, 18.9, 5.6, 0, 0, 0, NA
1950-06-01, 22.2, 6.1, 0, 0, 0, NA
1950-06-02, 16.1, 7.8, 0, 0, 0, NA
1950-06-03, 21.1, 7.2, 0, 0, 0, NA
1950-06-04, 27.2, 8.3, 0, 0, 0, NA
1950-06-05, 32.2, 11.7, 0, 0, 0, NA
1950-06-06, 36.7, 13.9, 0, 0, 0, NA
1950-06-07, 17.2, 8.3, 0, 0, 0, NA
1950-06-08, 16.7, 7.2, 0, 0, 0, NA
1950-06-09, 18.9, 7.2, 0, 0, 0, NA
1950-06-10, 24.4, 5.6, 0, 0, 0, NA
1950-06-11, 31.1, 12.2, 0, 0, 0, NA
1950-06-12, 30.6, 16.7, 0, 0, 0, NA
1950-06-13, 29.4, 16.1, 0, 0, 0, NA
1950-06-14, 30, 15, 0, 0, 0, NA
1950-06-15, 31.1, 15.6, 0, 0, 0, NA
1950-06-16, 20, 12.2, 0, 0, 0, NA
1950-06-17, 21.7, 12.2, 2.3, 0, 0, NA
1950-06-18, 14.4, 11.1, 11.2, 0, 0, NA
1950-06-19, 24.4, 8.9, 0, 0, 0, NA
1950-06-20, 28.3, 11.1, 0, 0, 0, NA
1950-06-21, 33.3, 14.4, 0, 0, 0, NA
1950-06-22, 27.8, 14.4, 0, 0, 0, NA
1950-06-23, 31.1, 11.7, 0, 0, 0, NA
1950-06-24, 32.2, 16.1, 7.1, 0, 0, NA
1950-06-25, 24.4, 12.8, 0, 0, 0, NA
1950-06-26, 23.9, 9.4, 0, 0, 0, NA
1950-06-27, 26.1, 15, 0, 0, 0, NA
1950-06-28, 23.9, 12.8, 0, 0, 0, NA
1950-06-29, 26.7, 10, 0, 0, 0, NA
1950-06-30, 30, 12.2, 0.8, 0, 0, NA
1950-07-01, 26.7, 15.6, 1.3, 0, 0, NA
1950-07-02, 25.6, 15.6, 2.5, 0, 0, NA
1950-07-03, 26.1, 12.8, 0, 0, 0, NA
1950-07-04, 22.2, 13.3, 0, 0, 0, NA
1950-07-05, 25.6, 10.6, 0, 0, 0, NA
1950-07-06, 29.4, 13.9, 0, 0, 0, NA
1950-07-07, 33.3, 16.1, 4.3, 0, 0, NA
1950-07-08, 29.4, 19.4, 0, 0, 0, NA
1950-07-09, 30.6, 17.2, 0, 0, 0, NA
1950-07-10, 35, 17.8, 0, 0, 0, NA
1950-07-11, 28.9, 16.7, 0, 0, 0, NA
1950-07-12, 19.4, 8.3, 0, 0, 0, NA
1950-07-13, 28.3, 7.2, 0, 0, 0, NA
1950-07-14, 31.1, 13.9, 0, 0, 0, NA
1950-07-15, 25, 13.9, 2.8, 0, 0, NA
1950-07-16, 16.1, 10, 9.9, 0, 0, NA
1950-07-17, 23.9, 8.3, 0, 0, 0, NA
1950-07-18, 21.7, 13.3, 0, 0, 0, NA
1950-07-19, 26.1, 11.1, 0, 0, 0, NA
1950-07-20, 26.1, 15, 0, 0, 0, NA
1950-07-21, 25.6, 13.3, 0, 0, 0, NA
1950-07-22, 25.6, 14.4, 0, 0, 0, NA
1950-07-23, 24.4, 12.8, 0, 0, 0, NA
1950-07-24, 22.2, 13.9, 9.1, 0, 0, NA
1950-07-25, 27.2, 11.7, 0, 0, 0, NA
1950-07-26, 28.9, 15, 1, 0, 0, NA
1950-07-27, 32.2, 15.6, 0, 0, 0, NA
1950-07-28, 32.2, 16.7, 0, 0, 0, NA
1950-07-29, 29.4, 16.1, 0, 0, 0, NA
1950-07-30, 23.9, 12.2, 0, 0, 0, NA
1950-07-31, 20.6, 15, 0, 0, 0, NA
1950-08-01, 25, 13.3, 0, 0, 0, NA
1950-08-02, 31.1, 12.8, 1.3, 0, 0, NA
1950-08-03, 31.1, 15, 0, 0, 0, NA
1950-08-04, 28.9, 14.4, 0, 0, 0, NA
1950-08-05, 33.9, 14.4, 0, 0, 0, NA
1950-08-06, 35, 20, 0, 0, 0, NA
1950-08-07, 32.2, 16.1, 0, 0, 0, NA
1950-08-08, 32.2, 17.2, 10.7, 0, 0, NA
1950-08-09, 28.3, 16.1, 19.1, 0, 0, NA
1950-08-10, 27.2, 15, 0, 0, 0, NA
1950-08-11, 23.9, 12.8, 0, 0, 0, NA
1950-08-12, 20, 15, 17.8, 0, 0, NA
1950-08-13, 26.7, 13.9, 0, 0, 0, NA
1950-08-14, 29.4, 14.4, 0, 0, 0, NA
1950-08-15, 32.2, 16.1, 0, 0, 0, NA
1950-08-16, 28.9, 16.1, 0, 0, 0, NA
1950-08-17, 21.1, 11.1, 7.4, 0, 0, NA
1950-08-18, 25, 12.8, 0, 0, 0, NA
1950-08-19, 17.8, 8.9, 0, 0, 0, NA
1950-08-20, 25, 8.9, 0, 0, 0, NA
1950-08-21, 26.1, 10, 0, 0, 0, NA
1950-08-22, 30, 15.6, 0, 0, 0, NA
1950-08-23, 33.9, 17.2, 0, 0, 0, NA
1950-08-24, 26.7, 15, 0, 0, 0, NA
1950-08-25, 23.3, 12.2, 0, 0, 0, NA
1950-08-26, 20, 11.1, 2.8, 0, 0, NA
1950-08-27, 25.6, 10, 0, 0, 0, NA
1950-08-28, 25.6, 12.2, 0, 0, 0, NA
1950-08-29, 27.8, 12.8, 0, 0, 0, NA
1950-08-30, 30.6, 10, 0, 0, 0, NA
1950-08-31, 33.3, 15, 0, 0, 0, NA
1950-09-01, 32.8, 17.8, 0, 0, 0, NA
1950-09-02, 33.3, 16.1, 0, 0, 0, NA
1950-09-03, 29.4, 15, 0, 0, 0, NA
1950-09-04, 31.7, 16.7, 0, 0, 0, NA
1950-09-05, 31.7, 16.1, 0, 0, 0, NA
1950-09-06, 30, 15.6, 0, 0, 0, NA
1950-09-07, 31.1, 15, 0, 0, 0, NA
1950-09-08, 23.9, 12.8, 0, 0, 0, NA
1950-09-09, 23.3, 8.3, 0, 0, 0, NA
1950-09-10, 9.4, 5.6, 3.6, 0, 0, NA
1950-09-11, 10, 4.4, 0, 0, 0, NA
1950-09-12, 15.6, 6.1, 8.9, 0, 0, NA
1950-09-13, 13.9, 6.7, 0, 0, 0, NA
1950-09-14, 18.9, 5.6, 0, 0, 0, NA
1950-09-15, 11.7, 6.1, 0, 0, 0, NA
1950-09-16, 13.3, 7.2, 0, 0, 0, NA
1950-09-17, 23.9, 10, 0, 0, 0, NA
1950-09-18, 23.9, 12.8, 0, 0, 0, NA
1950-09-19, 25, 12.2, 8.6, 0, 0, NA
1950-09-20, 14.4, 10.6, 30.7, 0, 0, NA
1950-09-21, 21.1, 11.1, 0, 0, 0, NA
1950-09-22, 23.3, 8.3, 0, 0, 0, NA
1950-09-23, 23.9, 8.9, 0, 0, 0, NA
1950-09-24, 25.6, 9.4, 0, 0, 0, NA
1950-09-25, 25.6, 10, 0, 0, 0, NA
1950-09-26, 27.8, 11.1, 0, 0, 0, NA
1950-09-27, 14.4, 5.6, 0, 0, 0, NA
1950-09-28, 17.2, 3.3, 0, 0, 0, NA
1950-09-29, 10, 3.3, 6.4, 0, 0, NA
1950-09-30, 7.2, 0, 0, 0, 0, NA
1950-10-01, 2.2, -2.2, 9.7, 76, 76, NA
1950-10-02, 3.3, -2.2, 7.6, 76, 0, NA
1950-10-03, 4.4, -1.1, 0, 0, 0, NA
1950-10-04, 15.6, -1.1, 0, 0, 0, NA
1950-10-05, 20.6, 8.9, 0, 0, 0, NA
1950-10-06, 14.4, 7.8, 0, 0, 0, NA
1950-10-07, 12.8, 6.1, 0, 0, 0, NA
1950-10-08, 21.7, 3.9, 0, 0, 0, NA
1950-10-09, 20.6, 6.7, 0, 0, 0, NA
1950-10-10, 25, 4.4, 0, 0, 0, NA
1950-10-11, 22.8, 8.3, 0, 0, 0, NA
1950-10-12, 25.6, 8.9, 0, 0, 0, NA
1950-10-13, 27.2, 10.6, 0, 0, 0, NA
1950-10-14, 22.8, 9.4, 0, 0, 0, NA
1950-10-15, 28.3, 10.6, 0, 0, 0, NA
1950-10-16, 15.6, 6.1, 0, 0, 0, NA
1950-10-17, 28.3, 7.8, 0, 0, 0, NA
1950-10-18, 22.2, 8.3, 0, 0, 0, NA
1950-10-19, 20.6, 6.1, 0, 0, 0, NA
1950-10-20, 26.1, 6.1, 0, 0, 0, NA
1950-10-21, 7.2, 2.2, 0, 0, 0, NA
1950-10-22, 12.8, 2.2, 0, 0, 0, NA
1950-10-23, 20.6, 1.7, 0, 0, 0, NA
1950-10-24, 15, 1.7, 0, 0, 0, NA
1950-10-25, 22.8, 4.4, 0, 0, 0, NA
1950-10-26, 22.2, 5.6, 0, 0, 0, NA
1950-10-27, 24.4, 5.6, 0, 0, 0, NA
1950-10-28, 21.1, 6.1, 0, 0, 0, NA
1950-10-29, 26.7, 12.8, 0, 0, 0, NA
1950-10-30, 28.3, 8.3, 0, 0, 0, NA
1950-10-31, 17.8, 3.3, 0, 0, 0, NA
1950-11-01, 12.2, -0.6, 0, 0, 0, NA
1950-11-02, 3.9, -3.3, 2.8, 99, 102, NA
1950-11-03, 3.9, -7.8, 0, 0, 51, NA
1950-11-04, 18.3, 2.2, 0, 0, 0, NA
1950-11-05, 18.3, 5, 0, 0, 0, NA
1950-11-06, 10.6, -0.6, 0, 0, 0, NA
1950-11-07, 10.6, -1.7, 5.6, 30, 0, NA
1950-11-08, -1.1, -10.6, 0, 0, 25, NA
1950-11-09, -8.9, -14.4, 0, 0, 0, NA
1950-11-10, -1.1, -13.3, 0, 0, 0, NA
1950-11-11, -1.7, -4.4, 0, 0, 0, NA
1950-11-12, -2.2, -6.7, 0, 20, 0, NA
1950-11-13, 7.8, -6.1, 0, 0, 0, NA
1950-11-14, 14.4, -2.2, 0, 0, 0, NA
1950-11-15, 5, -5, 0, 0, 0, NA
1950-11-16, 11.7, -6.7, 0, 0, 0, NA
1950-11-17, 12.8, 3.9, 0, 0, 0, NA
1950-11-18, 10, -8.3, 0, 0, 0, NA
1950-11-19, -5, -9.4, 0, 25, 0, NA
1950-11-20, 12.8, -9.4, 0, 0, 0, NA
1950-11-21, 15, -1.1, 0, 0, 0, NA
1950-11-22, 10, -16.1, 0, 0, 0, NA
1950-11-23, -11.7, -17.8, 0, 0, 0, NA
1950-11-24, 7.2, -17.8, 0, 0, 0, NA
1950-11-25, 7.8, -1.7, 0, 0, 0, NA
1950-11-26, 13.3, -5.6, 0, 0, 0, NA
1950-11-27, 9.4, -3.9, 0, 0, 0, NA
1950-11-28, 10, -2.8, 0, 0, 0, NA
1950-11-29, 6.7, -1.7, 0, 0, 0, NA
1950-11-30, 1.7, -4.4, 0, 0, 0, NA
1950-12-01, 0.6, -8.9, 0, 0, 0, NA
1950-12-02, -6.1, -11.1, 0, 0, 25, NA
1950-12-03, 1.1, -11.1, 0, 0, 25, NA
1950-12-04, -5.6, -18.3, 0, 0, 25, NA
1950-12-05, -12.2, -18.9, 0, 0, 0, NA
1950-12-06, -11.1, -21.7, 0, 0, 0, NA
1950-12-07, -8.9, -17.8, 0, 0, 0, NA
1950-12-08, 6.7, -7.8, 0, 0, 0, NA
1950-12-09, 5.6, -3.9, 0, 0, 0, NA
1950-12-10, 14.4, -3.9, 0, 0, 0, NA
1950-12-11, 9.4, 0, 0, 0, 0, NA
1950-12-12, 7.2, -2.2, 0, 0, 0, NA
1950-12-13, 6.7, -3.9, 0, 0, 0, NA
1950-12-14, 2.2, -9.4, 0, 0, 0, NA
1950-12-15, 3.3, -9.4, 0, 0, 0, NA
1950-12-16, 10, -2.8, 0, 0, 0, NA
1950-12-17, 5.6, -5.6, 0, 0, 0, NA
1950-12-18, 8.3, -5.6, 0, 0, 0, NA
1950-12-19, 1.7, -6.1, 0, 0, 0, NA
1950-12-20, 11.1, -2.2, 0, 0, 0, NA
1950-12-21, 12.8, -0.6, 0, 0, 0, NA
1950-12-22, 13.3, -3.3, 0, 0, 0, NA
1950-12-23, 14.4, 1.1, 0, 0, 0, NA
1950-12-24, 7.8, 0, 0, 0, 0, NA
1950-12-25, 12.2, -10.6, 0, 0, 0, NA
1950-12-26, -7.8, -16.1, 0, 0, 0, NA
1950-12-27, 7.8, -11.1, 0, 0, 0, NA
1950-12-28, 5.6, 0, 0, 0, 0, NA
1950-12-29, 3.3, -3.9, 0, 0, 0, NA
1950-12-30, 6.7, -5.6, 0, 0, 0, NA
1950-12-31, 5.6, -8.9, 0, 0, 0, NA
1951-01-01, 0.6, -11.1, 0, 0, 0, NA
1951-01-02, 2.2, -6.7, 0, 0, 0, NA
1951-01-03, 6.1, -8.9, 0, 0, 0, NA
1951-01-04, -8.9, -13.3, 0, 0, 0, NA
1951-01-05, -6.1, -13.3, 0, 0, 0, NA
1951-01-06, -0.6, -12.8, 0, 0, 0, NA
1951-01-07, 4.4, -8.3, 0, 0, 0, NA
1951-01-08, 11.1, -8.3, 0, 0, 0, NA
1951-01-09, 6.7, -6.7, 0, 0, 0, NA
1951-01-10, 6.7, -7.8, 0, 0, 0, NA
1951-01-11, 1.7, -8.3, 0, 0, 0, NA
1951-01-12, 3.9, -7.2, 0, 0, 0, NA
1951-01-13, 5, -7.8, 0, 0, 0, NA
1951-01-14, 9.4, -7.2, 0, 0, 0, NA
1951-01-15, 7.8, -3.9, 0, 0, 0, NA
1951-01-16, 11.7, -4.4, 0, 0, 0, NA
1951-01-17, 8.9, -3.9, 0, 0, 0, NA
1951-01-18, 9.4, -2.8, 0, 0, 0, NA
1951-01-19, -2.8, -12.2, 0, 0, 0, NA
1951-01-20, -3.9, -13.9, 0, 0, 0, NA
1951-01-21, 7.2, -12.2, 0, 0, 0, NA
1951-01-22, 7.2, -1.1, 0, 0, 0, NA
1951-01-23, 2.2, -6.1, 0, 0, 0, NA
1951-01-24, 2.2, -6.7, 0, 0, 0, NA
1951-01-25, 5, -11.1, 0, 0, 0, NA
1951-01-26, -10, -18.9, 0, 0, 0, NA
1951-01-27, -18.9, -24.4, 1.5, 15, 25, NA
1951-01-28, -21.1, -27.8, 0, 0, 25, NA
1951-01-29, -11.7, -28.3, 0, 0, 25, NA
1951-01-30, -12.8, -21.1, 0, 0, 25, NA
1951-01-31, -17.8, -23.9, 0, 0, 0, NA
1951-02-01, -9.4, -23.9, 0, 0, 0, NA
1951-02-02, 3.3, -15, 0, 0, 0, NA
1951-02-03, 7.2, -3.3, 0, 0, 0, NA
1951-02-04, 7.2, -6.1, 0, 0, 0, NA
1951-02-05, 5.6, -6.7, 0, 15, 0, NA
1951-02-06, -6.7, -18.9, 0, 0, 0, NA
1951-02-07, -11.7, -18.3, 0, 0, 0, NA
1951-02-08, -7.8, -13.9, 0, 0, 0, NA
1951-02-09, 15, -12.2, 0, 0, 0, NA
1951-02-10, 21.7, 3.3, 0, 0, 0, NA
1951-02-11, 15.6, -7.8, 0, 0, 0, NA
1951-02-12, -7.8, -14.4, 0, 0, 0, NA
1951-02-13, -1.1, -17.2, 0, 0, 0, NA
1951-02-14, 13.3, -11.1, 0, 0, 0, NA
1951-02-15, 13.9, -8.9, 0, 0, 0, NA
1951-02-16, 14.4, -6.1, 0, 0, 0, NA
1951-02-17, 8.3, -3.9, 0, 0, 0, NA
1951-02-18, 11.1, -5, 0, 0, 0, NA
1951-02-19, 6.1, -2.8, 0, 0, 0, NA
1951-02-20, 10.6, -7.2, 0, 0, 0, NA
1951-02-21, 13.9, -3.3, 0, 0, 0, NA
1951-02-22, -2.8, -7.2, 0, 0, 0, NA
1951-02-23, 6.7, -5.6, 0, 0, 0, NA
1951-02-24, 12.8, -2.2, 0, 0, 0, NA
1951-02-25, 10, -4.4, 0, 0, 0, NA
1951-02-26, 10, -5, 0, 0, 0, NA
1951-02-27, -5, -8.3, 0, 0, 0, NA
1951-02-28, -3.3, -12.8, 0, 3, 0, NA
1951-03-01, 4.4, -10.6, 0, 0, 0, NA
1951-03-02, -5.6, -12.8, 5.1, 76, 51, NA
1951-03-03, -6.1, -15, 0, 0, 203, NA
1951-03-04, 0.6, -15, 0, 0, 76, NA
1951-03-05, 10.6, -17.8, 0, 0, 51, NA
1951-03-06, -7.8, -19.4, 0, 0, 0, NA
1951-03-07, -15.6, -22.8, 0, 15, 25, NA
1951-03-08, -14.4, -23.3, 0, 0, 25, NA
1951-03-09, 1.1, -19.4, 0, 0, 25, NA
1951-03-10, -8.9, -18.3, 0, 0, 25, NA
1951-03-11, -4.4, -18.3, 0, 0, 0, NA
1951-03-12, -3.9, -17.8, 0, 0, 0, NA
1951-03-13, 2.2, -15, 0, 0, 0, NA
1951-03-14, 6.1, -7.2, 0, 0, 0, NA
1951-03-15, 8.3, -2.2, 0, 0, 0, NA
1951-03-16, 10, -3.3, 0, 0, 0, NA
1951-03-17, 0, -9.4, 0, 0, 0, NA
1951-03-18, -3.9, -11.7, 0, 0, 0, NA
1951-03-19, -3.3, -13.9, 0, 0, 0, NA
1951-03-20, -2.8, -11.7, 0, 0, 0, NA
1951-03-21, 18.3, -8.3, 0, 0, 0, NA
1951-03-22, 11.7, -0.6, 5.1, 51, 51, NA
1951-03-23, 5.6, -2.8, 2.5, 25, 0, NA
1951-03-24, 10, -2.8, 0, 0, 0, NA
1951-03-25, 14.4, -1.1, 0, 0, 0, NA
1951-03-26, 17.8, 2.8, 0, 0, 0, NA
1951-03-27, 10, -1.1, 5.1, 0, 0, NA
1951-03-28, 5, -2.8, 0, 0, 0, NA
1951-03-29, 7.2, -5, 0, 0, 0, NA
1951-03-30, 6.1, -6.7, 0, 0, 0, NA
1951-03-31, 6.7, -5.6, 0, 0, 0, NA
1951-04-01, 6.7, -2.2, 0, 0, 0, NA
1951-04-02, 11.7, -6.7, 0, 0, 0, NA
1951-04-03, 16.1, -1.7, 0, 0, 0, NA
1951-04-04, 16.7, 2.8, 0, 0, 0, NA
1951-04-05, 15, 4.4, 0, 0, 0, NA
1951-04-06, 10.6, -1.1, 0, 0, 0, NA
1951-04-07, 6.7, -2.8, 0, 0, 0, NA
1951-04-08, 11.1, -5.6, 0, 0, 0, NA
1951-04-09, 12.8, -1.7, 0, 0, 0, NA
1951-04-10, 2.2, -2.8, 0, 0, 0, NA
1951-04-11, 1.7, -7.2, 0, 0, 0, NA
1951-04-12, 8.3, -7.8, 0, 0, 0, NA
1951-04-13, 21.1, -3.9, 0, 0, 0, NA
1951-04-14, 6.1, -3.9, 0, 0, 0, NA
1951-04-15, 0, -7.2, 0, 0, 0, NA
1951-04-16, 11.1, -8.9, 0, 0, 0, NA
1951-04-17, 16.1, -1.7, 0, 0, 0, NA
1951-04-18, 8.9, 0, 0, 0, 0, NA
1951-04-19, 6.1, -7.2, 2.5, 25, 0, NA
1951-04-20, 0, -7.2, 1, 10, 25, NA
1951-04-21, 0, -6.1, 0, 0, 0, NA
1951-04-22, 12.2, -8.3, 0, 0, 0, NA
1951-04-23, 12.2, -1.1, 0, 0, 0, NA
1951-04-24, 8.9, 0.6, 0.8, 0, 0, NA
1951-04-25, 11.1, 1.7, 0, 0, 0, NA
1951-04-26, 15, 2.8, 0.5, 0, 0, NA
1951-04-27, 22.2, 7.8, 0, 0, 0, NA
1951-04-28, 26.1, 6.7, 0, 0, 0, NA
1951-04-29, 28.3, 10.6, 0, 0, 0, NA
1951-04-30, 18.9, 8.3, 0, 0, 0, NA
1951-05-01, 17.8, 6.7, 0, 0, 0, NA
1951-05-02, 17.8, 6.1, 0, 0, 0, NA
1951-05-03, 20.6, 7.8, 0, 0, 0, NA
1951-05-04, 22.8, 6.1, 0, 0, 0, NA
1951-05-05, 16.1, 3.9, 0, 0, 0, NA
1951-05-06, 14.4, 2.2, 0, 0, 0, NA
1951-05-07, 18.9, 1.7, 0, 0, 0, NA
1951-05-08, 21.1, 8.3, 0, 0, 0, NA
1951-05-09, 15, 7.2, 8.1, 0, 0, NA
1951-05-10, 17.8, 4.4, 0, 0, 0, NA
1951-05-11, 23.9, 3.3, 0, 0, 0, NA
1951-05-12, 25, 7.2, 5.6, 0, 0, NA
1951-05-13, 19.4, 8.3, 0.8, 0, 0, NA
1951-05-14, 22.2, 6.7, 0, 0, 0, NA
1951-05-15, 21.1, 10.6, 2, 0, 0, NA
1951-05-16, 19.4, 10, 1.3, 0, 0, NA
1951-05-17, 18.3, 12.2, 5.8, 0, 0, NA
1951-05-18, 20, 10.6, 0.3, 0, 0, NA
1951-05-19, 20, 11.1, 0, 0, 0, NA
1951-05-20, 12.2, 7.8, 7.6, 0, 0, NA
1951-05-21, 17.2, 7.2, 0, 0, 0, NA
1951-05-22, 23.3, 7.2, 0, 0, 0, NA
1951-05-23, 30.6, 11.1, 0, 0, 0, NA
1951-05-24, 23.9, 16.1, 0, 0, 0, NA
1951-05-25, 17.8, 9.4, 0, 0, 0, NA
1951-05-26, 20.6, 6.7, 0, 0, 0, NA
1951-05-27, 25.6, 6.1, 0, 0, 0, NA
1951-05-28, 31.7, 15, 1, 0, 0, NA
1951-05-29, 18.9, 10.6, 0, 0, 0, NA
1951-05-30, 10.6, 5, 5.8, 0, 0, NA
1951-05-31, 6.7, 2.8, 4.8, 0, 0, NA
1951-06-01, 3.3, -0.6, 24.6, 150, 127, NA
1951-06-02, 4.4, 0, 0, 5, 0, NA
1951-06-03, 11.7, 1.7, 0, 0, 0, NA
1951-06-04, 21.7, 4.4, 0, 0, 0, NA
1951-06-05, 23.3, 8.9, 1.5, 0, 0, NA
1951-06-06, 22.2, 10.6, 0, 0, 0, NA
1951-06-07, 21.7, 9.4, 0, 0, 0, NA
1951-06-08, 18.9, 10.6, 0, 0, 0, NA
1951-06-09, 22.2, 8.9, 0, 0, 0, NA
1951-06-10, 23.9, 11.1, 0.5, 0, 0, NA
1951-06-11, 21.1, 11.1, 0, 0, 0, NA
1951-06-12, 23.3, 8.9, 0, 0, 0, NA
1951-06-13, 25.6, 12.2, 0, 0, 0, NA
1951-06-14, 24.4, 13.9, 4.3, 0, 0, NA
1951-06-15, 28.9, 14.4, 0, 0, 0, NA
1951-06-16, 22.8, 13.9, 0, 0, 0, NA
1951-06-17, 19.4, 10.6, 13.7, 0, 0, NA
1951-06-18, 22.8, 10.6, 0, 0, 0, NA
1951-06-19, 21.1, 11.1, 8.1, 0, 0, NA
1951-06-20, 15.6, 11.1, 0, 0, 0, NA
1951-06-21, 14.4, 10.6, 0, 0, 0, NA
1951-06-22, 17.2, 10, 2.3, 0, 0, NA
1951-06-23, 17.2, 10, 19.1, 0, 0, NA
1951-06-24, 27.8, 8.9, 0, 0, 0, NA
1951-06-25, 20, 12.8, 0, 0, 0, NA
1951-06-26, 27.2, 9.4, 0.3, 0, 0, NA
1951-06-27, 18.9, 7.2, 1.5, 0, 0, NA
1951-06-28, 18.3, 6.1, 7.1, 0, 0, NA
1951-06-29, 18.3, 10.6, 0, 0, 0, NA
1951-06-30, 18.3, 10.6, 1.3, 0, 0, NA
1951-07-01, 23.9, 10, 0, 0, 0, NA
1951-07-02, 20, 11.7, 5.3, 0, 0, NA
1951-07-03, 21.7, 12.2, 0, 0, 0, NA
1951-07-04, 23.3, 9.4, 0, 0, 0, NA
1951-07-05, 30, 15, 0, 0, 0, NA
1951-07-06, 30, 17.8, 0, 0, 0, NA
1951-07-07, 31.1, 19.4, 0, 0, 0, NA
1951-07-08, 25.6, 15.6, 0, 0, 0, NA
1951-07-09, 17.2, 11.1, 0.5, 0, 0, NA
1951-07-10, 11.7, 8.9, 13.2, 0, 0, NA
1951-07-11, 13.3, 8.9, 2.3, 0, 0, NA
1951-07-12, 20.6, 11.1, 0.8, 0, 0, NA
1951-07-13, 29.4, 10, 0, 0, 0, NA
1951-07-14, 33.9, 15.6, 0, 0, 0, NA
1951-07-15, 32.8, 16.1, 0, 0, 0, NA
1951-07-16, 31.7, 17.2, 0, 0, 0, NA
1951-07-17, 30.6, 20.6, 0, 0, 0, NA
1951-07-18, 34.4, 18.3, 0, 0, 0, NA
1951-07-19, 38.9, 21.1, 0, 0, 0, NA
1951-07-20, 31.1, 20, 0, 0, 0, NA
1951-07-21, 23.3, 15.6, 0.8, 0, 0, NA
1951-07-22, 23.3, 13.3, 0.5, 0, 0, NA
1951-07-23, 30, 10.6, 0, 0, 0, NA
1951-07-24, 34.4, 18.3, 0, 0, 0, NA
1951-07-25, 36.7, 18.9, 0, 0, 0, NA
1951-07-26, 35, 20, 0, 0, 0, NA
1951-07-27, 33.9, 20, 0, 0, 0, NA
1951-07-28, 31.7, 20, 0, 0, 0, NA
1951-07-29, 35.6, 22.2, 0, 0, 0, NA
1951-07-30, 31.7, 20, 0, 0, 0, NA
1951-07-31, 33.3, 20, 0, 0, 0, NA
1951-08-01, 33.9, 18.9, 23.6, 0, 0, NA
1951-08-02, 31.1, 20.6, 0, 0, 0, NA
1951-08-03, 30.6, 15.6, 0, 0, 0, NA
1951-08-04, 33.9, 18.9, 0, 0, 0, NA
1951-08-05, 32.2, 22.2, 0, 0, 0, NA
1951-08-06, 34.4, 18.9, 0, 0, 0, NA
1951-08-07, 31.1, 17.8, 0, 0, 0, NA
1951-08-08, 26.1, 16.1, 0, 0, 0, NA
1951-08-09, 24.4, 14.4, 0, 0, 0, NA
1951-08-10, 24.4, 14.4, 2, 0, 0, NA
1951-08-11, 25.6, 12.8, 0.5, 0, 0, NA
1951-08-12, 19.4, 12.2, 1, 0, 0, NA
1951-08-13, 25, 13.3, 0.3, 0, 0, NA
1951-08-14, 20.6, 11.7, 18.8, 0, 0, NA
1951-08-15, 22.2, 11.1, 0, 0, 0, NA
1951-08-16, 26.7, 12.8, 0, 0, 0, NA
1951-08-17, 27.8, 15.6, 0, 0, 0, NA
1951-08-18, 28.9, 16.7, 0, 0, 0, NA
1951-08-19, 26.7, 15.6, 4.3, 0, 0, NA
1951-08-20, 21.7, 12.8, 0, 0, 0, NA
1951-08-21, 24.4, 9.4, 0, 0, 0, NA
1951-08-22, 26.1, 11.7, 0, 0, 0, NA
1951-08-23, 32.8, 16.1, 11.4, 0, 0, NA
1951-08-24, 30, 16.7, 7.1, 0, 0, NA
