year,month,Date,Deficit,Potential_Evap,Prec_m_PE,Precipitation,Storage,Surplus,Evaporation,Prec_m_Evap,Recharge,Snowpack
1985,2,1985-02-15,0,0,0.1,1.1,36,0,0,1.1,0.10000000000000142,0.9999999999999987
1985,3,1985-03-15,0,6,58.1,38.6,94.1,0,6,32.6,58.099999999999994,0
1985,4,1985-04-15,12,51.3,-29.2,22.1,76.8,0,39.3,-17.199999999999996,0,0
1985,5,1985-05-15,37.8,99.2,-66,33.1,48.6,0,61.400000000000006,-28.300000000000004,0,0
1985,6,1985-06-15,36.5,107,-51,56,34.2,0,70.5,-14.5,0,0
1985,7,1985-07-15,85.5,154.6,-102.9,51.7,16.7,0,69.1,-17.39999999999999,0,0
1985,8,1985-08-15,52.6,116.9,-58.2,58.8,11.2,0,64.30000000000001,-5.500000000000014,0,0
1985,9,1985-09-15,10.9,69.4,-11.8,57.6,10.3,0,58.50000000000001,-0.9000000000000057,0,0
1985,10,1985-10-15,7.3,33.9,-7.8,26,9.8,0,26.599999999999998,-0.5999999999999979,0,0
1985,11,1985-11-15,0,0,4.5,44.7,14.2,0,0,44.7,4.399999999999999,40.300000000000004
1985,12,1985-12-15,0,0,1.3,12.9,15.5,0,0,12.9,1.3000000000000007,11.6
1986,1,1986-01-15,0,0,0.9,9.1,16.4,0,0,9.1,0.8999999999999986,8.200000000000001
1986,2,1986-02-15,0,0,1.8,18.4,18.3,0,0,18.4,1.9000000000000021,16.499999999999996
1986,3,1986-03-15,0,19.4,91.3,33.7,109.6,0,19.4,14.300000000000004,91.3,0
1986,4,1986-04-15,0,33.5,95.7,129.1,150,55.3,33.5,95.6,40.400000000000006,0
1986,5,1986-05-15,0,77.5,-0.4,77.1,149.5,0,77.5,-0.4000000000000057,0,0
1986,6,1986-06-15,2.8,131.9,-35.2,96.6,117.2,0,129.1,-32.5,0,0
1986,7,1986-07-15,32.5,144.7,-84.3,60.4,65.3,0,112.19999999999999,-51.79999999999999,0,0
1986,8,1986-08-15,54.6,118.5,-83.3,35.3,36.7,0,63.9,-28.6,0,0
1986,9,1986-09-15,0,67.5,15.4,82.9,52.1,0,67.5,15.400000000000006,15.399999999999999,7.105427357601002e-15
1986,10,1986-10-15,5.8,37.8,-8.9,28.9,49,0,31.999999999999996,-3.099999999999998,0,0
1986,11,1986-11-15,0,0,1.9,19.5,50.9,0,0,19.5,1.8999999999999986,17.6
1986,12,1986-12-15,0,0,0.1,0.5,51,0,0,0.5,0.10000000000000142,0.3999999999999986
1987,1,1987-01-15,0,0,0.2,2.3,51.2,0,0,2.3,0.20000000000000284,2.099999999999997
1987,2,1987-02-15,0,0.3,67.8,48,119,0,0.3,47.7,67.8,0
1987,3,1987-03-15,0,0,71.7,71.7,150,40.7,0,71.7,31,0
1987,4,1987-04-15,4.3,50.6,-42.7,7.9,111.6,0,46.300000000000004,-38.400000000000006,0,0
1987,5,1987-05-15,3.1,94,-11.9,82.1,102.7,0,90.9,-8.800000000000011,0,0
1987,6,1987-06-15,43.7,131.5,-92.1,39.4,54.3,0,87.8,-48.4,0,0
1987,7,1987-07-15,76.9,157,-105,52,26.2,0,80.1,-28.099999999999994,0,0
1987,8,1987-08-15,45.1,115.6,-53.2,62.4,18.1,0,70.5,-8.100000000000001,0,0
1987,9,1987-09-15,53.4,78.4,-59.5,18.8,12,0,25.000000000000007,-6.200000000000006,0,0
1987,10,1987-10-15,17.9,27.7,-19.5,8.3,10.5,0,9.8,-1.5,0,0
1987,11,1987-11-15,0,9,0.7,9.7,11.2,0,9,0.6999999999999993,0.6999999999999993,0
1987,12,1987-12-15,0,0,1.4,14.3,12.7,0,0,14.3,1.5,12.8
1988,1,1988-01-15,0,0,0.7,6.8,13.4,0,0,6.8,0.7000000000000011,6.099999999999999
1988,2,1988-02-15,0,0,0.9,9.2,14.3,0,0,9.2,0.9000000000000004,8.299999999999999
1988,3,1988-03-15,0,4.8,39,16.2,53.3,0,4.8,11.399999999999999,39,0
1988,4,1988-04-15,5.9,34.9,-9.2,25.7,50,0,29,-3.3000000000000007,0,0
1988,5,1988-05-15,0,88.7,1.9,90.7,51.9,0,88.7,2,1.8999999999999986,0.10000000000000142
1988,6,1988-06-15,60.7,158.3,-83.6,74.7,29.1,0,97.60000000000001,-22.900000000000006,0,0
1988,7,1988-07-15,105,154.3,-121.6,32.7,12.5,0,49.30000000000001,-16.60000000000001,0,0
1988,8,1988-08-15,93.9,135.4,-100.2,35.2,6.3,0,41.5,-6.299999999999997,0,0
1988,9,1988-09-15,37.6,73.6,-39.1,34.5,4.8,0,35.99999999999999,-1.499999999999993,0,0
1988,10,1988-10-15,21.7,31.5,-22.4,9,4.1,0,9.8,-0.8000000000000007,0,0
1988,11,1988-11-15,0,2.6,11,13.6,15.1,0,2.6,11,11,0
1988,12,1988-12-15,0,0,1.5,14.6,16.5,0,0,14.6,1.4000000000000004,13.2
1989,1,1989-01-15,0,0,0.3,3.1,16.9,0,0,3.1,0.3999999999999986,2.7000000000000015
1989,2,1989-02-15,0,0,1.1,11.5,18,0,0,11.5,1.1000000000000014,10.399999999999999
1989,3,1989-03-15,0,0,3.5,34.8,21.5,0,0,34.8,3.5,31.299999999999997
1989,4,1989-04-15,0,37.6,71,50.9,92.5,0,37.6,13.299999999999997,71,0
1989,5,1989-05-15,22.7,77.6,-49.6,28,65.6,0,54.89999999999999,-26.89999999999999,0,0
1989,6,1989-06-15,60,116,-90.5,25.5,35,0,56,-30.5,0,0
1989,7,1989-07-15,90.3,160.5,-108.9,51.7,16.5,0,70.2,-18.5,0,0
1989,8,1989-08-15,98.1,136.8,-106.7,30.1,7.9,0,38.70000000000002,-8.600000000000016,0,0
1989,9,1989-09-15,0,79.9,1.8,81.7,9.7,0,79.9,1.7999999999999972,1.799999999999999,0
1989,10,1989-10-15,10.4,37.4,-11.2,26.2,8.9,0,27,-0.8000000000000007,0,0
1989,11,1989-11-15,0,2.8,15,17.8,23.9,0,2.8,15,14.999999999999998,1.7763568394002505e-15
1989,12,1989-12-15,0,0,1.1,11.5,25.1,0,0,11.5,1.2000000000000028,10.299999999999997
1990,1,1990-01-15,0,0,12.6,2.2,37.6,0,0,2.2,12.5,0
1990,2,1990-02-15,0,0,1,9.7,38.6,0,0,9.7,1,8.7
1990,3,1990-03-15,0,8.6,31.9,31.8,70.5,0,8.6,23.200000000000003,31.9,0
1990,4,1990-04-15,0,33.8,10.4,44.2,81,0,33.8,10.400000000000006,10.5,0
1990,5,1990-05-15,0,68.4,7.8,76.1,88.7,0,68.4,7.699999999999989,7.700000000000003,0
1990,6,1990-06-15,23,125.6,-48.2,77.4,63.6,0,102.6,-25.19999999999999,0,0
1990,7,1990-07-15,49.5,140.2,-75.4,64.8,37.7,0,90.69999999999999,-25.89999999999999,0,0
1990,8,1990-08-15,69.3,132.1,-86.3,45.9,20.7,0,62.8,-16.9,0,0
1990,9,1990-09-15,64.6,95.1,-72.8,22.3,12.5,0,30.5,-8.2,0,0
1990,10,1990-10-15,20.2,35,-22,13,10.8,0,14.8,-1.8000000000000007,0,0
1990,11,1990-11-15,4,9.8,-4.3,5.5,10.4,0,5.800000000000001,-0.3000000000000007,0,0
1990,12,1990-12-15,0,0,1.2,11.7,11.6,0,0,11.7,1.1999999999999993,10.5
1991,1,1991-01-15,0,0,0.5,5.1,12.1,0,0,5.1,0.5,4.6
1991,2,1991-02-15,0,0.2,43.3,28.1,55.4,0,0.2,27.900000000000002,43.3,0
1991,3,1991-03-15,0,8.9,7.9,16.8,63.3,0,8.9,7.9,7.899999999999999,1.7763568394002505e-15
1991,4,1991-04-15,0,40.5,34.7,75.2,98,0,40.5,34.7,34.7,0
1991,5,1991-05-15,0,80.6,63.1,143.7,150,11.100000000000001,80.6,63.099999999999994,52,0
1991,6,1991-06-15,0.2,131.4,-15.6,115.8,134.6,0,131.20000000000002,-15.40000000000002,0,0
1991,7,1991-07-15,41.3,145.1,-115.4,29.7,60.5,0,103.8,-74.1,0,0
1991,8,1991-08-15,67.3,136.9,-96.9,40,30.9,0,69.60000000000001,-29.60000000000001,0,0
1991,9,1991-09-15,44.8,81.9,-54.6,27.3,21.2,0,37.10000000000001,-9.800000000000008,0,0
1991,10,1991-10-15,0,29.9,9.1,39,30.3,0,29.9,9.100000000000001,9.100000000000001,0
1991,11,1991-11-15,0,0,1.9,18.8,32.2,0,0,18.8,1.9000000000000021,16.9
1991,12,1991-12-15,0,0,0.2,1.7,32.4,0,0,1.7,0.19999999999999574,1.5000000000000042
1992,1,1992-01-15,0,0,1.7,16.7,34,0,0,16.7,1.6000000000000014,15.099999999999998
1992,2,1992-02-15,0,1.1,52.7,19.6,86.7,0,1.1,18.5,52.7,0
1992,3,1992-03-15,0,17.9,11.7,29.6,98.4,0,17.9,11.700000000000003,11.700000000000003,0
1992,4,1992-04-15,8.6,38.7,-23.3,15.4,83.7,0,30.1,-14.700000000000001,0,0
1992,5,1992-05-15,31.8,91.3,-60.5,30.9,55.1,0,59.5,-28.6,0,0
1992,6,1992-06-15,7.8,113.1,-12.3,100.7,50.6,0,105.3,-4.599999999999994,0,0
1992,7,1992-07-15,0,114.4,14.1,128.5,64.7,0,114.4,14.099999999999994,14.100000000000001,0
1992,8,1992-08-15,38.6,109.4,-60.9,48.5,42.4,0,70.80000000000001,-22.30000000000001,0,0
1992,9,1992-09-15,42.3,82.9,-55.9,27,28.8,0,40.60000000000001,-13.600000000000009,0,0
1992,10,1992-10-15,26.1,40.3,-31.8,8.5,23.1,0,14.199999999999996,-5.699999999999996,0,0
1992,11,1992-11-15,0,0,26.9,26.9,50,0,0,26.9,26.9,0
1992,12,1992-12-15,0,0,0.9,9,50.9,0,0,9,0.8999999999999986,8.100000000000001
1993,1,1993-01-15,0,0,1.1,11.4,52,0,0,11.4,1.1000000000000014,10.299999999999999
1993,2,1993-02-15,0,0,2.1,21.1,54.1,0,0,21.1,2.1000000000000014,19
1993,3,1993-03-15,0,7.3,58.1,27.5,112.2,0,7.3,20.2,58.1,0
1993,4,1993-04-15,0,34.9,29.7,64.7,141.9,0,34.9,29.800000000000004,29.700000000000003,0.10000000000000142
1993,5,1993-05-15,0.6,83,-10.8,72.2,131.7,0,82.4,-10.200000000000003,0,0
1993,6,1993-06-15,0,106.8,17.5,124.3,149.2,0,106.8,17.5,17.5,0
1993,7,1993-07-15,0,124.6,0.4,125.1,149.6,0,124.6,0.5,0.4000000000000057,0.09999999999999432
1993,8,1993-08-15,19.4,120.7,-87.2,33.5,81.8,0,101.30000000000001,-67.80000000000001,0,0
1993,9,1993-09-15,11,69.2,-23.1,46.1,69.7,0,58.2,-12.100000000000001,0,0
1993,10,1993-10-15,9.2,36.2,-16.9,19.3,62,0,27.000000000000004,-7.700000000000003,0,0
1993,11,1993-11-15,0,0,3,30.5,65,0,0,30.5,3,27.5
1993,12,1993-12-15,0,0,1.4,13.6,66.4,0,0,13.6,1.4000000000000057,12.199999999999994
1994,1,1994-01-15,0,0,1.3,12.5,67.6,0,0,12.5,1.1999999999999886,11.300000000000011
1994,2,1994-02-15,0,0,1.6,15.9,69.2,0,0,15.9,1.6000000000000085,14.299999999999992
1994,3,1994-03-15,0,11.8,60.1,5.9,129.3,0,11.8,-5.9,60.10000000000001,0
1994,4,1994-04-15,0,34.7,7.9,42.7,137.2,0,34.7,8,7.899999999999977,0.10000000000002274
1994,5,1994-05-15,12.9,92,-58.9,33,91.2,0,79.1,-46.099999999999994,0,0
1994,6,1994-06-15,24.2,126.2,-51.6,74.6,63.8,0,102,-27.400000000000006,0,0
1994,7,1994-07-15,31.1,130.8,-49.7,81.2,45.2,0,99.70000000000002,-18.500000000000014,0,0
1994,8,1994-08-15,61.2,123.8,-80.6,43.3,25.9,0,62.599999999999994,-19.299999999999997,0,0
1994,9,1994-09-15,55.4,86.5,-64.8,21.7,16.5,0,31.1,-9.400000000000002,0,0
1994,10,1994-10-15,0,39.7,30.2,70,46.7,0,39.7,30.299999999999997,30.200000000000003,0.09999999999999432
1994,11,1994-11-15,0,3.8,9.7,13.5,56.4,0,3.8,9.7,9.699999999999996,3.552713678800501e-15
1994,12,1994-12-15,0,0,1.2,11.9,57.6,0,0,11.9,1.2000000000000028,10.699999999999998
1995,1,1995-01-15,0,0,0.8,8.5,58.5,0,0,8.5,0.8999999999999986,7.600000000000001
1995,2,1995-02-15,0,0,1.1,11.3,59.6,0,0,11.3,1.1000000000000014,10.2
1995,3,1995-03-15,0,0.8,59.3,31.2,118.9,0,0.8,30.4,59.300000000000004,0
1995,4,1995-04-15,0,18.6,70.6,89.2,150,39.5,18.6,70.6,31.099999999999994,0
1995,5,1995-05-15,0,64.6,68.2,132.8,150,68.2,64.6,68.20000000000002,0,1.4210854715202004e-14
1995,6,1995-06-15,0.1,116.9,-13.4,103.4,136.7,0,116.80000000000001,-13.400000000000006,0,0
1995,7,1995-07-15,26.7,142.6,-90.1,52.5,73.2,0,115.89999999999999,-63.39999999999999,0,0
1995,8,1995-08-15,68.9,141,-107.3,33.7,34.8,0,72.1,-38.39999999999999,0,0
1995,9,1995-09-15,36.2,81.2,-45.6,35.6,25.4,0,45,-9.399999999999999,0,0
1995,10,1995-10-15,0,35.4,51.2,86.6,76.6,0,35.4,51.199999999999996,51.199999999999996,0
1995,11,1995-11-15,0,0,13.7,13.7,90.3,0,0,13.7,13.700000000000003,0
1995,12,1995-12-15,0,0,0.4,3.9,90.7,0,0,3.9,0.4000000000000057,3.4999999999999942
1996,1,1996-01-15,0,0,1.9,18.9,92.6,0,0,18.9,1.8999999999999915,17.000000000000007
1996,2,1996-02-15,0,0,0.8,7.6,93.3,0,0,7.6,0.7000000000000028,6.899999999999997
1996,3,1996-03-15,0,0,1.8,17.8,95.1,0,0,17.8,1.7999999999999972,16.000000000000004
1996,4,1996-04-15,0,31.1,39.6,26.4,134.8,0,31.1,-4.700000000000003,39.70000000000002,0
1996,5,1996-05-15,0,64.8,73.4,138.3,150,58.20000000000002,64.8,73.50000000000001,15.199999999999989,0.10000000000000853
1996,6,1996-06-15,20.2,126.7,-89.5,37.2,80.7,0,106.5,-69.3,0,0
1996,7,1996-07-15,51.7,136.3,-88.8,47.5,43.6,0,84.60000000000001,-37.10000000000001,0,0
1996,8,1996-08-15,76.3,132.9,-97.7,35.2,22.2,0,56.60000000000001,-21.400000000000006,0,0
1996,9,1996-09-15,0,77.3,41.4,118.7,63.5,0,77.3,41.400000000000006,41.3,0.10000000000000853
1996,10,1996-10-15,0,36,25.3,61.3,88.8,0,36,25.299999999999997,25.299999999999997,0
1996,11,1996-11-15,0,0,1.8,17.7,90.6,0,0,17.7,1.7999999999999972,15.900000000000002
1996,12,1996-12-15,0,0,3.1,31.3,93.7,0,0,31.3,3.1000000000000085,28.199999999999992
1997,1,1997-01-15,0,0,3.4,33.6,97.1,0,0,33.6,3.3999999999999915,30.20000000000001
1997,2,1997-02-15,0,0,2.2,22.2,99.3,0,0,22.2,2.200000000000003,19.999999999999996
1997,3,1997-03-15,0,4.1,100,8.2,150,49.3,4.1,4.1,50.7,0
1997,4,1997-04-15,0,20.4,50.7,71.1,150,50.7,20.4,50.699999999999996,0,0
1997,5,1997-05-15,0,67.9,27.4,95.3,150,27.4,67.9,27.39999999999999,0,0
1997,6,1997-06-15,1.4,126.9,-26.9,100,124.5,0,125.5,-25.5,0,0
1997,7,1997-07-15,2.5,140.7,-14,126.7,112.9,0,138.2,-11.499999999999986,0,0
1997,8,1997-08-15,25.9,123.7,-68.6,55.1,70.2,0,97.80000000000001,-42.70000000000001,0,0
1997,9,1997-09-15,38.9,90,-64.1,25.9,45,0,51.1,-25.200000000000003,0,0
1997,10,1997-10-15,0,42,3.2,45.3,48.3,0,42,3.299999999999997,3.299999999999997,0
1997,11,1997-11-15,0,0,6.9,6.9,55.1,0,0,6.9,6.800000000000004,0.09999999999999609
1997,12,1997-12-15,0,0,0.3,2.6,55.4,0,0,2.6,0.29999999999999716,2.300000000000003
1998,1,1998-01-15,0,0,1,10.3,56.4,0,0,10.3,1,9.3
1998,2,1998-02-15,0,3.1,22.4,13.4,78.9,0,3.1,10.3,22.500000000000007,0
1998,3,1998-03-15,0,0,5.1,50.8,83.9,0,0,50.8,5,45.8
1998,4,1998-04-15,0,37.7,31.5,23.6,115.5,0,37.7,-14.100000000000001,31.599999999999994,0
1998,5,1998-05-15,4,83.3,-16.4,67,103.1,0,79.3,-12.299999999999997,0,0
1998,6,1998-06-15,0,98.9,25.7,124.6,128.8,0,98.9,25.69999999999999,25.700000000000017,0
1998,7,1998-07-15,21.2,149.3,-71.6,77.7,78.5,0,128.10000000000002,-50.40000000000002,0,0
1998,8,1998-08-15,40.9,133,-71.6,61.4,47.8,0,92.1,-30.699999999999996,0,0
1998,9,1998-09-15,64.8,102.2,-86.3,15.9,26.3,0,37.400000000000006,-21.500000000000007,0,0
1998,10,1998-10-15,0,35.3,89,124.4,115.3,0,35.3,89.10000000000001,89,0.10000000000000853
1998,11,1998-11-15,0,7.9,22.8,30.7,138.1,0,7.9,22.799999999999997,22.799999999999997,0
1998,12,1998-12-15,0,0,0.3,3.5,138.5,0,0,3.5,0.4000000000000057,3.0999999999999943
1999,1,1999-01-15,0,0,1.2,11.8,139.6,0,0,11.8,1.0999999999999943,10.700000000000006
1999,2,1999-02-15,0,5.7,14,5.3,150,3.5999999999999943,5.7,-0.40000000000000036,10.400000000000006,0
1999,3,1999-03-15,0,12.2,4.8,17.1,150,4.8,12.2,4.900000000000002,0,0.10000000000000231
1999,4,1999-04-15,0,32.4,45.5,77.9,150,45.5,32.4,45.50000000000001,0,7.105427357601002e-15
1999,5,1999-05-15,0,73.4,21.9,95.3,150,21.9,73.4,21.89999999999999,0,0
1999,6,1999-06-15,0,116.5,-2.6,113.9,147.3,0,116.5,-2.5999999999999943,0,0
1999,7,1999-07-15,23.3,148.4,-93.6,54.8,77,0,125.10000000000001,-70.30000000000001,0,0
1999,8,1999-08-15,30.6,131.2,-55,76.2,52.6,0,100.6,-24.39999999999999,0,0
1999,9,1999-09-15,0.3,68.8,-0.5,68.3,52.4,0,68.5,-0.20000000000000284,0,0
1999,10,1999-10-15,16.9,36.5,-25.3,11.1,44,0,19.6,-8.500000000000002,0,0
1999,11,1999-11-15,9.6,20,-13.5,6.5,40.1,0,10.4,-3.9000000000000004,0,0
1999,12,1999-12-15,0,0,4.7,4.7,44.8,0,0,4.7,4.699999999999996,4.440892098500626e-15
2000,1,2000-01-15,0,0,0.9,9.4,45.7,0,0,9.4,0.9000000000000057,8.499999999999995
2000,2,2000-02-15,0,0,22.3,13.4,68.1,0,0,13.4,22.39999999999999,0
2000,3,2000-03-15,0,15.6,20.8,36.4,88.9,0,15.6,20.799999999999997,20.80000000000001,0
2000,4,2000-04-15,0,32.2,51.1,83.3,140,0,32.2,51.099999999999994,51.099999999999994,0
2000,5,2000-05-15,1.1,81.2,-14.4,66.9,126.7,0,80.10000000000001,-13.200000000000003,0,0
2000,6,2000-06-15,14.1,110.9,-53,57.9,87.8,0,96.80000000000001,-38.90000000000001,0,0
2000,7,2000-07-15,56.4,148.4,-100.4,48,43.8,0,92,-44,0,0
2000,8,2000-08-15,89.9,140.7,-113.8,27,19.9,0,50.79999999999998,-23.799999999999983,0,0
2000,9,2000-09-15,69,87.3,-77.3,10,11.7,0,18.299999999999997,-8.299999999999997,0,0
2000,10,2000-10-15,9.9,40.5,-10.7,29.8,10.8,0,30.6,-0.8000000000000007,0,0
2000,11,2000-11-15,0,0,2.8,27.9,13.6,0,0,27.9,2.799999999999999,25.1
2000,12,2000-12-15,0,0,0.9,9.4,14.6,0,0,9.4,1,8.4
2001,1,2001-01-15,0,0,1.8,18.2,16.4,0,0,18.2,1.799999999999999,16.4
2001,2,2001-02-15,0,0,2.4,23.6,18.7,0,0,23.6,2.3000000000000007,21.3
2001,3,2001-03-15,0,0,81.8,9.7,100.6,0,0,9.7,81.89999999999999,0
2001,4,2001-04-15,0,36.5,45.3,81.8,145.9,0,36.5,45.3,45.30000000000001,0
2001,5,2001-05-15,0.4,78.8,-12.5,66.3,133.8,0,78.39999999999999,-12.099999999999994,0,0
2001,6,2001-06-15,9.8,116.7,-46.9,69.8,96.7,0,106.9,-37.10000000000001,0,0
2001,7,2001-07-15,27.4,154.5,-60.4,94.1,63.6,0,127.1,-33,0,0
2001,8,2001-08-15,88,138.9,-124.8,14.1,26.8,0,50.900000000000006,-36.800000000000004,0,0
2001,9,2001-09-15,42.6,86.3,-50.5,35.8,18.9,0,43.699999999999996,-7.899999999999999,0,0
2001,10,2001-10-15,10.1,35,-11.5,23.5,17.4,0,24.9,-1.3999999999999986,0,0
2001,11,2001-11-15,0,14,8.8,22.8,26.3,0,14,8.8,8.900000000000002,0
2001,12,2001-12-15,0,0,0.1,0.9,26.4,0,0,0.9,0.09999999999999787,0.8000000000000022
2002,1,2002-01-15,0,0,0.6,6,27,0,0,6,0.6000000000000014,5.399999999999999
2002,2,2002-02-15,0,0,9.5,3,36.5,0,0,3,9.5,0
2002,3,2002-03-15,0,0,2.4,24.3,39,0,0,24.3,2.5,21.8
2002,4,2002-04-15,0,34,16.2,28.3,55.2,0,34,-5.699999999999999,16.200000000000003,0
2002,5,2002-05-15,17.1,62.4,-26.3,36,46,0,45.3,-9.299999999999997,0,0
2002,6,2002-06-15,81.6,139.1,-105.4,33.7,22.2,0,57.5,-23.799999999999997,0,0
2002,7,2002-07-15,117.6,167,-130.9,36.2,9,0,49.400000000000006,-13.200000000000003,0,0
2002,8,2002-08-15,56,128.3,-59,69.3,6,0,72.30000000000001,-3.000000000000014,0,0
2002,9,2002-09-15,35.4,87.1,-36.7,50.4,4.6,0,51.699999999999996,-1.2999999999999972,0,0
2002,10,2002-10-15,0,15.3,7.3,22.6,11.9,0,15.3,7.300000000000001,7.300000000000001,0
2002,11,2002-11-15,4.1,5.6,-4.5,1.1,11.6,0,1.5,-0.3999999999999999,0,0
2002,12,2002-12-15,0,0,0.5,4.5,12,0,0,4.5,0.40000000000000036,4.1
2003,1,2003-01-15,0,0,1.3,13,13.3,0,0,13,1.3000000000000007,11.7
2003,2,2003-02-15,0,0,1.6,15.8,14.9,0,0,15.8,1.5999999999999996,14.200000000000001
2003,3,2003-03-15,0,3.3,49.6,22.2,64.5,0,3.3,18.9,49.6,0
2003,4,2003-04-15,0,42.6,22.4,65,86.9,0,42.6,22.4,22.400000000000006,0
2003,5,2003-05-15,1.1,71.1,-2.6,68.4,85.3,0,70,-1.5999999999999943,0,0
2003,6,2003-06-15,15.3,109.2,-32.6,76.6,68.1,0,93.9,-17.30000000000001,0,0
2003,7,2003-07-15,84.4,156.4,-123.6,32.8,28.9,0,72,-39.2,0,0
2003,8,2003-08-15,106.7,145.4,-123.4,22.1,12.3,0,38.7,-16.6,0,0
2003,9,2003-09-15,44.3,78.4,-47.8,30.6,8.8,0,34.10000000000001,-3.500000000000007,0,0
2003,10,2003-10-15,25.5,46,-27,18.9,7.3,0,20.5,-1.6000000000000014,0,0
2003,11,2003-11-15,0,0,1.9,18.7,9.2,0,0,18.7,1.8999999999999995,16.8
2003,12,2003-12-15,0,0,0.4,4.2,9.6,0,0,4.2,0.40000000000000036,3.8
2004,1,2004-01-15,0,0,0.7,6.7,10.3,0,0,6.7,0.7000000000000011,5.999999999999999
2004,2,2004-02-15,0,0,0.8,8.2,11.1,0,0,8.2,0.7999999999999989,7.4
2004,3,2004-03-15,0,16.5,63,45,74.1,0,16.5,28.5,62.99999999999999,0
2004,4,2004-04-15,17.4,45.2,-32.3,12.9,59.2,0,27.800000000000004,-14.900000000000004,0,0
2004,5,2004-05-15,2.4,78.7,-4.1,74.7,57.6,0,76.3,-1.5999999999999943,0,0
2004,6,2004-06-15,24,104.2,-37.1,67.1,44.6,0,80.2,-13.100000000000009,0,0
2004,7,2004-07-15,58.5,141.5,-76.9,64.6,26.2,0,83,-18.400000000000006,0,0
2004,8,2004-08-15,57.8,113.5,-67.6,45.9,16.4,0,55.7,-9.800000000000004,0,0
2004,9,2004-09-15,0,88.9,11.2,100.1,27.6,0,88.9,11.199999999999989,11.200000000000003,0
2004,10,2004-10-15,0,39.9,13.9,53.7,41.5,0,39.9,13.800000000000004,13.899999999999999,0
2004,11,2004-11-15,1.4,8.3,-1.9,6.4,41,0,6.9,-0.5,0,0
2004,12,2004-12-15,0,0,0.1,1,41.1,0,0,1,0.10000000000000142,0.8999999999999986
2005,1,2005-01-15,0,0,0.9,9.3,42,0,0,9.3,0.8999999999999986,8.400000000000002
2005,2,2005-02-15,0,0,15.8,6.1,57.8,0,0,6.1,15.799999999999997,0
2005,3,2005-03-15,0,7.2,13.5,20.7,71.3,0,7.2,13.5,13.5,0
2005,4,2005-04-15,0,40.5,22.1,62.6,93.4,0,40.5,22.1,22.10000000000001,0
2005,5,2005-05-15,0,64.9,34.6,99.5,128,0,64.9,34.599999999999994,34.599999999999994,0
2005,6,2005-06-15,3.6,124.5,-20.8,103.8,110.8,0,120.9,-17.10000000000001,0,0
2005,7,2005-07-15,58.6,154.6,-121.8,32.8,47.7,0,96,-63.2,0,0
2005,8,2005-08-15,70.7,131.7,-93.4,38.3,25,0,60.999999999999986,-22.69999999999999,0,0
2005,9,2005-09-15,55.4,96.1,-64.4,31.7,16,0,40.699999999999996,-8.999999999999996,0,0
2005,10,2005-10-15,18.8,37.9,-21,16.9,13.8,0,19.099999999999998,-2.1999999999999993,0,0
2005,11,2005-11-15,0,8.1,8.6,16.7,22.4,0,8.1,8.6,8.599999999999998,1.7763568394002505e-15
2005,12,2005-12-15,0,0,1.2,12.1,23.6,0,0,12.1,1.2000000000000028,10.899999999999997
2006,1,2006-01-15,0,3.1,17.5,9.7,41.1,0,3.1,6.6,17.5,0
2006,2,2006-02-15,0,0,0.7,7.4,41.9,0,0,7.4,0.7999999999999972,6.600000000000003
2006,3,2006-03-15,0,0.7,43.7,37.7,85.5,0,0.7,37,43.6,0
2006,4,2006-04-15,2.6,47.7,-6.1,41.6,82,0,45.1,-3.5,0,0
2006,5,2006-05-15,32.2,81.4,-60.1,21.3,54.1,0,49.2,-27.900000000000002,0,0
2006,6,2006-06-15,73.6,134.9,-100.7,34.1,26.9,0,61.30000000000001,-27.20000000000001,0,0
2006,7,2006-07-15,135.9,173.9,-153.5,20.4,9.3,0,38,-17.6,0,0
2006,8,2006-08-15,61.3,134.1,-64.7,69.4,5.9,0,72.8,-3.3999999999999915,0,0
2006,9,2006-09-15,0,66.1,1.1,67.2,7,0,66.1,1.1000000000000085,1.0999999999999996,8.881784197001252e-15
2006,10,2006-10-15,17.3,25.7,-18.2,7.5,6.2,0,8.399999999999999,-0.8999999999999986,0,0
2006,11,2006-11-15,0,2.9,6.5,9.5,12.7,0,2.9,6.6,6.499999999999999,0.10000000000000053
2006,12,2006-12-15,0,0,1,9.7,13.7,0,0,9.7,1,8.7
2007,1,2007-01-15,0,0,0.3,3,14,0,0,3,0.3000000000000007,2.6999999999999993
2007,2,2007-02-15,0,0,1.7,17.1,15.7,0,0,17.1,1.6999999999999993,15.400000000000002
2007,3,2007-03-15,0,20.2,59,52.3,74.7,0,20.2,32.099999999999994,59,0
2007,4,2007-04-15,0,25.8,15.3,41.1,90,0,25.8,15.3,15.299999999999997,3.552713678800501e-15
2007,5,2007-05-15,0,86.4,10.7,97.1,100.7,0,86.4,10.699999999999989,10.700000000000003,0
2007,6,2007-06-15,19.8,126.5,-48.7,77.8,71.9,0,106.7,-28.900000000000006,0,0
2007,7,2007-07-15,103.4,165.8,-149.9,15.9,25.5,0,62.400000000000006,-46.50000000000001,0,0
2007,8,2007-08-15,34.2,131.1,-40.5,90.6,19.2,0,96.89999999999999,-6.299999999999997,0,0
2007,9,2007-09-15,52,85.7,-58.4,27.3,12.8,0,33.7,-6.400000000000002,0,0
